line_id	source	true_label	pred_label	is_correct	confidence	category	tags
652	ㅋㅋㅋㅋㅋㅋ2베	0	2	False	0.537	NORMAL	N/A
658	정당하지 않은 댓가와 제도를 요구한다면 정치적 세력의 노조라면 한치도 물러나지 말고 요구에 응해서는 되지 않는다 노조는 정치관계 없이 정당할 때 그 의미가 있음이다	0	2	False	0.5812	NORMAL	N/A
662	이 와중에 샘숭 묻으려고 터뜨린 거라며 윗똥꼬 벌름거리는 창놈새끼들 진심 죽여버리고 싶노 ㅋㅋ 둘 다 창놈새끼들 집단인데 한쪽을 묻어봤자 기별이나 간다노 ㅋㅋㅋ 더구나 좆국에서 성폭행 피해자가 얼굴 까고 나오는 게 어떤 일인데 조옺팔~	1	2	False	0.6814	GENDER/SLUR	N/A
663	역시 김치맘충은 답이 없다	1	2	False	0.729	GENDER/SLUR	N/A
664	바퀴벌레 퀴어 추방한다는 사람 시장으로 찍는다. 퀴어가 사람이냐? 그런데 퍼레이드를 하게 하냐? 꼴도 보기 싫다. 바퀴벌레들일뿐~~!!	1	2	False	0.7511	LGBTQ/VIOLENCE	N/A
665	머라고 썻길래 1500이나 부름? 애초에 일반 악플글 민사로 그리 많이 부를수도 있었냐?	0	2	False	0.7279	NORMAL	N/A
666	저런게 홍어마인드다. 당장 눈앞의 이익만 쫓으면서 사는 좆버러지인생들	1	2	False	0.825	REGIONAL/SLUR	N/A
673	중국이 하는 짓이랑 IS 가 했던 짓이 뭐가 다르냐?	0	2	False	0.8826	RACISM	N/A
676	프로보빨러	1	2	False	0.916	GENDER/SLUR	N/A
677	일남들 후장 빨라고 작아진거 아니노ㅋㅋㅋㅋㅋㅋ 식민지남성성은 소추에 깃든 한남 종특이노	1	2	False	0.5905	GENDER/RACISM/SLUR	N/A
679	똥꼬충 더럽다 역겹다 웩	1	2	False	0.7693	LGBTQ/SLUR	N/A
680	어흐흥... 날 가져요~	0	2	False	0.5457	NORMAL	N/A
684	아직 발의상태라 적극적인 반대운동 벌여야할듯국민들 반감 큼 통과되기 힘들다지금 계류중인 난민법개정안이나 이주아동법도 폐기될 확률 높다드만 통과되기가 힘듦	0	2	False	0.6503	NORMAL	N/A
685	풉킥 얌전히 도태될것이지 발광하노. 마 빻은 와꾸	1	2	False	0.7432	SLUR	N/A
687	저렇게 여대생은 대놓고 모집하는데 저거 말고도신도의 딸인 초등학생, 여중생도 따먹따먹 했다던데 개씹 부럽노 ㅋㅋ	1	2	False	0.7083	SLUR/VIOLENCE	N/A
688	존나 불쌍하다.., 난 혼자 살아서 낮에 집 계속 비는데 낮에만이라도 집에 있으라 하고 싶네 애휴..안 됐다 애미는 그렇다쳐도 애는.. 좋은 환경에서 좋은거 먹고 좋은거 보면서 자라야 하는데..	0	2	False	0.7835	SLUR	N/A
691	게이들 퍼레이드할때 나랑같이 복면쓰고 철빠따 들고 진압할사람 구한다	1	2	False	0.7318	LGBTQ/VIOLENCE	N/A
692	요금징수원 다 없애도 된다 기술이 안되는것도 아니고 너네 일자리 지켜줄려고 불편 감수하고 톨게이트 운영하는건데	0	2	False	0.7749	NORMAL	N/A
694	진용진이 저번에 무슨 스토커 사건 터진 그애야?	0	2	False	0.603	NORMAL	N/A
697	사회과학대학인데 남자 한 명도 없고 한남충만 있음 안경버무리는 물론이고 그냥 존나 못생기고 키작고 더러움	1	2	False	0.6625	GENDER/SLUR	N/A
704	마져 수간호사까지 가면 연봉 장난 아니라카더라 ㅉㅉ지보다 돈 마니벌어서 부랄쪼글햇노? 간호사보다 못버는 자지는 재기해라	1	2	False	0.5744	GENDER/SLUR	N/A
707	호남이 원래 곡창지대고 해서 인구 존나 많았으니가 호남 비율이 높긴 높제	0	2	False	0.7596	NORMAL	N/A
708	인터넷 초창기에 개초딩	0	2	False	0.8924	NORMAL	N/A
709	아침에 일어나서 출근했다. 도 소수자 모욕이냐? 밤에 일나가는 사람 차별하는??	0	2	False	0.6883	OTHERS	N/A
710	느그뷔페니즘좀 강요하지말라고요 씹돼지년들아	1	2	False	0.807	GENDER/SLUR	N/A
718	종교는 아편이다.	0	2	False	0.5322	NORMAL	N/A
719	ㅇㅈ 근데 이젠 평범수 나오는 소설은 절대 못보노. 또 외국인공하고 한국인수 나오면 웃기기만 하노 ㅋㅋㅋㅋㅋㅋ	0	2	False	0.9445	NORMAL	N/A
722	자지들은 왜 본인들이 전세계적으로 못생긴걸 인지못하노 껄껄	1	2	False	0.5607	GENDER/SLUR	N/A
723	그럼 요구르트 아줌씨	0	2	False	0.5361	NORMAL	N/A
725	솔직히 n번방이랑 코로나는 정보 접근자체가 달라서그래. 코로나는 현실인데  번방은 이번에 알게된게 대다수라	0	2	False	0.527	NORMAL	N/A
726	여초발 도태된 쿵쾅이들 진압완료-	1	2	False	0.8727	GENDER/SLUR	N/A
728	더러운 홍어새끼들	1	2	False	0.7442	REGIONAL/SLUR	N/A
729	저건 회충 비벼논거여 시방??으따 그넘들 실하구마잉	0	2	False	0.8653	NORMAL	N/A
732	일부러 못생긴포즈 하고 덜 모쌩기게 보이려는 그남의 속내 잘 보았노. 노무딱 여혐하게 생겼다 이기야	1	2	False	0.7542	GENDER/COMMUNITY	N/A
741	민사소송으로 걸레짝이된 맘충들입니다	1	2	False	0.6536	GENDER/SLUR	N/A
743	😠😠교회가면 여자는 목사에게 몸부터 바 치네 더럽다😓강간ㆍ성폭행ㆍ모든 종교가 인간을 타락시킨다ㅡ목사ㆍ중놈들 종교팔이해 돈뜯고ㅡ룸살롱 도박질ㅡ국민세금 수백억지원 중단하고 종교과세하라ㅡ 마누라 딸을 교회에 보내지마라 ㅡ목사의 먹이다	1	2	False	0.7237	RELIGION/GENDER/SLUR	N/A
744	이때도 애엄마가 무시한게 많은 화제가 돼서 너도 나도 신상 파악 한다고 매체에도 희생자 사이드로 보도 되고는 했는데 이제는 세월이 흐르니 애엄마들 오토케가 너무나도 많아 가십거리만 되버린게 씁쓸하다.. 외상 씹으로 싸지른 씨벌년;)	1	2	False	0.6928	GENDER/SLUR	N/A
746	여자는 핑보핑두 따지고 음순모양따지고 귀모양보고 질크기까지 따지면서 지럴이들이노	1	2	False	0.5266	GENDER/SLUR	N/A
747	대체 뭔 논리회로길래 미국 두둔했더니 친일논리가 나오는지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	2	False	0.8244	NORMAL	N/A
750	이십대 남청년이 취업에서 손해??ㅋㅋㅋㅋ 대기업신입사원 성비 본 적있냐?? 진짜 기함을 한다 대기업이 이러는데 중소기업은 어쩔거같냐??	0	2	False	0.841	NORMAL	N/A
753	무슬림 = 돌대가리 쓰레기 정신병자 ㅉㅉ뭘 배운게 있어야 저런게 귀한줄 알지처먹고 자살테러밖에 모르노	1	2	False	0.8101	RELIGION/RACISM/SLUR	N/A
760	기사가 남자들 까는글 같은데. 웃기지도 않는군.	0	2	False	0.8277	NORMAL	N/A
761	ㅇㄱㄹㅇ 개돼지 좆창놈들	1	2	False	0.7518	SLUR	N/A
766	흉자들 다 갈아버리고 나야 대동단결 가능 니 맘은 알겠으나 현실을 즉시해라	1	2	False	0.7729	GENDER/VIOLENCE	N/A
767	개인적인 생각이지만 여군으로 지원하는 것도 불공평하다 생각합니다  정신적으로는 여성일지 모르나 신체조건은 다른 여성들보다 유리한 위치에 있는 남성성을 가지고 있기에 다른 여군들과 같은 조건으로 여군시험을 통과시키는 것도 오히려 다른 여군들에게 불공정한것 아닐까 ..	0	2	False	0.5161	NORMAL	N/A
770	샘물교회 특별법 제정하라 !!!!	0	2	False	0.6618	NORMAL	N/A
772	도대체 니가 말하는 주류사회가 뭐냐?	0	2	False	0.6699	NORMAL	N/A
775	바로 확 차버리고 유충아니고 한남충인 줄 알았다 말하면 꿀잼이겠노ㅋㅋㅋㅋ	1	2	False	0.6773	GENDER/SLUR	N/A
779	목사 인게 문제가 아니라 남자가 잘생겼으면 고소도 안했을듯 레알 원빈이 뽀뽀 했어봐라 고소당했겠냐?	0	2	False	0.8276	NORMAL	N/A
783	이래서 민주당이 국가보안법 폐지할려고 하는거임	0	2	False	0.5866	NORMAL	N/A
790	짱깨 좋아하는 놈들은좆족아니면 홍어 둘밖에 없다	1	2	False	0.7825	RACISM/REGIONAL/SLUR	N/A
794	뭐냐...반전이냐	0	2	False	0.5423	NORMAL	N/A
796	아 ㅅㅂ 저건진짜 아니지	0	2	False	0.8313	SLUR	N/A
798	ㅁㅊ년들 아니냐? 아무리 소아성애자라도 보지에 넣을정도는 되야지 ㅋㅋㅋㅋㅋ	1	2	False	0.4945	GENDER/SLUR	N/A
801	바구니 과일이 위에는 크고 속에는 작길래.. 이거 왜이래요? 속이지 마셔야지 하니까 아래도 크면 탑이 안 쌓아져요 하길래탑 쌓지 마시라 하고 지나감	0	2	False	0.5382	NORMAL	N/A
802	설교할때 목사님들마스크안씀	0	2	False	0.5155	NORMAL	N/A
804	보지들한테 대들면 이꼴나노 자댕이들아 잘봐둬라 니들의미래노	1	2	False	0.6214	GENDER/SLUR	N/A
806	물론 성소수자 존중되어야 합니다.  하지만 보편화는 절대적으로 막아야합니다.  성정체성이 확립되지도 않은 어린아이들이 유행처럼, 또는 빈번한 접촉으로 인해 왜곡되게 영향을 받는것은 정말 큰문제입니다. 이것은 보수적이고 시대에 뒤떨어진것과는 차원이 다른 문제 입니다.	0	2	False	0.568	NORMAL	N/A
808	요즘 한남발 주작 자료들 보면 유독 스시남이랑 조사치 바꿔치기 함 ㅋㅋㅋ 한남충들 하나같이 ㅋㅋ 세계 여러나라 중에서도 진심 스시남한테 자격지심 유독 앵나 심해 ㅋㅋㅋㅋ	1	2	False	0.8405	GENDER/RACISM/SLUR	N/A
815	마스크쓰고 걸었구마. 뭐가 문젠데	0	2	False	0.6043	NORMAL	N/A
817	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시급제 장기매매씨발ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1	2	False	0.8156	VIOLENCE/SLUR	N/A
818	잃을거 없는 놈들이 무섭지	0	2	False	0.6818	NORMAL	N/A
822	ㅎ ㅆㅂㅅㄲ들	1	2	False	0.9052	SLUR	N/A
823	시발 돈고충으로 가즈아!!!!!!!!!!	1	2	False	0.5042	LGBTQ/SLUR	N/A
825	태국갔을때 게이쇼 본적있다남자라고 가이드가 귀뜸해주기 전까진 진짜 다 여잔줄;	0	2	False	0.6696	NORMAL	N/A
826	개쌍도 도둑넘들 보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1	2	False	0.8211	REGIONAL/SLUR	N/A
830	후팔....쌍도 실화노.....	1	2	False	0.834	REGIONAL/SLUR	N/A
833	예쁘고 잘난 여자가 ㅆㅎㅌㅊ 냄져한테 후려쳐져서 사는 현실 보고도 그런말이 나오냐고해봐라 지금 현실이 그렇게 도덕못잃고 코르셋 조여 살아서 얻는 결과가 결국 루저한남충이라는걸 깨달아야된다. 그말조차 안통하면 ㄹㅇ 지맘대로 살라하고 상종 말라이기야	1	2	False	0.7982	GENDER/SLUR	N/A
835	똥꼬충은 지들끼리 똥꼬나 쑤시지 왜 엄한사람한테 피해주냐	1	2	False	0.6075	LGBTQ/SLUR	N/A
838	어차피 특이점 오면 공산주의 비슷하게 감. 고로 기독교 필요없고 신은 있지만 야훼는 아님	0	2	False	0.846	NORMAL	N/A
839	이봉원 신고 안하냐	0	2	False	0.6913	NORMAL	N/A
841	역시 키작은 드워프새끼들은 어딜가나 무시받고 처맞으며 사는구나 183이라서 다행	1	2	False	0.7479	SLUR	N/A
844	진술 조서에 잉크도 마르지 않았는데   누가 유출시킨건지 성역없이 조사해 주세요	0	2	False	0.4986	NORMAL	N/A
846	자꾸 이슈화 하려 하지 말고, 각자 부르고 싶은 대로 불러~~ 기자가 떠든다고 바뀌는거 아니잖어~~	0	2	False	0.7546	NORMAL	N/A
850	서양충입장에서는 우리랑 교미하는게 우리가 똥남이랑 교미하는것과 똑같이 느낄듯	1	2	False	0.6583	RACISM/SLUR	N/A
853	전라도랑 경상도 남쪽 지방이 진짜 답 없음 쓰레기 인간 개 많음 신안이랑 부산 이런곳은 진짜 너무 쓰레기들이라 믿기 힘들정도임 전북이랑 경북이 좀 정상이고 서울 경기도, 충북이 제일 나음	1	2	False	0.8261	REGIONAL/SLUR	N/A
855	막짤 아휴 진짜	0	2	False	0.5282	NORMAL	N/A
862	천조국같았으면 바로 총알받이이넫 아숩 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ무슬림시발세키덜	1	2	False	0.761	RELIGION/VIOLENCE/SLUR	N/A
863	그러면서 일베에도 일까들이 있는데 무슨	0	2	False	0.8553	NORMAL	N/A
865	냄져들 다 백치아다다에 글 읽기 쓰기 개빻았는데 무슨 작가질? 군대 힘 다 바질때까지 짱박아두고 노예처럼 쓰는게 답	1	2	False	0.6507	GENDER/SLUR	N/A
869	깔갈깔깔깔깔~~~	0	2	False	0.824	NORMAL	N/A
871	착한 인종청소 인정합니다	1	2	False	0.5726	RACISM/VIOLENCE	N/A
877	세인트 고재기	0	2	False	0.7235	NORMAL	N/A
881	줄서있는 애들보면 다리부러트리고 싶은데 정상임?	1	2	False	0.5583	VIOLENCE	N/A
883	말이좋아 성소수자지 저것들 시발 병균만들어내는 쓰레기들 아니냐	1	2	False	0.884	LGBTQ/SLUR	N/A
884	고거 상황지켜보려고그런거래나뭐래나~	0	2	False	0.4987	NORMAL	N/A
885	역시 보지인생은 50부터. 사실 저 대장 나이가 몇살인지 몰라서 대충찍었다이기야 자지하나 죽이고 27년 복역해도 공부할거 다하고 잘살수 있노 깔깔깔	1	2	False	0.5047	GENDER/SLUR/VIOLENCE	N/A
889	보지 쪽내드렸습니다	1	2	False	0.5594	GENDER/SLUR	N/A
894	냄져는 왜 급소를 밖으로 내놓고다니노? 미개한거같노...	1	2	False	0.6468	GENDER/SLUR	N/A
898	냄새나면 벌금물려야함 후팔 인간재떨이 재기	1	2	False	0.5422	SLUR/VIOLENCE	N/A
899	그래... 성 소수자 비난 하지 맙시다. 동성의 똥구녕이 단지 그리워하는 사람들 일 뿐입니다... 남탕 가기도 싫다..	1	2	False	0.7548	LGBTQ/SLUR	N/A
902	북따라딱딱은뭐노 흑좆나 쇼타응디마냥 입에 착착 감기노 북따라딱딱북딱딱	1	2	False	0.7795	GENDER/COMMUNITY/SLUR	N/A
903	제발 다 삭발해주세요ㅠㅠ 믿고 거르게 시발년들아	1	2	False	0.8167	GENDER/SLUR	N/A
906	궁금한게 있는데 똥꼬충보다 여자똥꼬에 쑤시는 섹스가 10배는 많을텐데 에이즈는 똥꼬충이 많이 걸리는거냐?	1	2	False	0.5529	LGBTQ/SLUR	N/A
908	댓개빻았노 재기남들 개많노 재기시켜버려야하노	1	2	False	0.5615	GENDER/SLUR/VIOLENCE	N/A
914	뭐노 나만 안뜨노?	0	2	False	0.8345	NORMAL	N/A
917	한남문한남답	1	2	False	0.8848	GENDER/SLUR	N/A
918	졸리 끔찍하네	0	2	False	0.8137	NORMAL	N/A
919	이슬람은 그나마 동남아 똥송 인종보다 이뻐서 인종개량 가능을 노릴 수 있음	1	2	False	0.5784	RACISM/SLUR	N/A
922	조선족+민주당권리당원+전라도+맘충개돼지들 혼종임	1	2	False	0.8081	REGIONAL/RACISM/GENDER/SLUR	N/A
924	질이 않조아..	0	2	False	0.5005	NORMAL	N/A
925	ㅋㅋㅋㅋㅋㅋ유잼예상	0	2	False	0.6186	NORMAL	N/A
926	고스트바둑왕 개꿀잼이었는데	0	2	False	0.8543	NORMAL	N/A
927	표준어가 괜히 표준어냐?	0	2	False	0.5852	NORMAL	N/A
928	죽어라 빨갱이년	1	2	False	0.7467	GENDER/SLUR/VIOLENCE	N/A
929	수영장 오는 틀딱들 진심 죽이고싶다	1	2	False	0.7837	AGE/VIOLENCE	N/A
932	게이새끼들시발 나가처뒤져라좀;근데 레즈는예술^오^	1	2	False	0.5357	LGBTQ/VIOLENCE/SLUR	N/A
937	경상도 새끼나 전라도 새끼나 겪어보면 두새끼다 좆같다. 경기 서울>>>>>>>>>>>>>>>>>>>>>>>>>>충북강원>>>>>>>>>>>충남>>>>>가축>>>>>>>>경상>>전북>>>>>>>>>>>>>>>>제주>>>>>>>>>>>>>>>>>>전남	1	2	False	0.7928	REGIONAL/SLUR	N/A
940	전라도는 중국 짱깨 미만임 ㅇㅇ전라도인이 13억 존재한다 상상해 봐라	1	2	False	0.5883	REGIONAL/RACISM/SLUR	N/A
943	번탈남컨셉 아주 참신하놐ㅋㅋㅋㅋ 프로젝트로 밀어야한다이기	1	2	False	0.8351	GENDER/SLUR	N/A
945	니네들 정신적 지주인 이국주도 음식 시킬때 많이 시키는거 쪽팔려서 친구 있는척 하잖아 ㅋㅋㅋㅋ 미친년들아	1	2	False	0.8432	GENDER/SLUR	N/A
947	말이 되노?	0	2	False	0.8298	NORMAL	N/A
949	머구가 그런데 어디냐?혹시 일베 사무실이 위치해있다는그 통구이 인간 백정들만 산다는 그곳이냐?	1	2	False	0.7187	REGIONAL/SLUR/VIOLENCE	N/A
950	볼만하노. 근데 웜년들 입맛엔 안 맞노. 근데 이거라도 어디냐. 안그래도 요즘 볼거 없었는데. 그래도 허벌워추는 삼가해라 이기야 ㅋㅋㅋ	1	2	False	0.7988	GENDER/SLUR	N/A
951	저년때문에 동남아년들은 사람으로 안보인다	1	2	False	0.7708	RACISM/GENDER/SLUR	N/A
955	조팔 저게 18년도 선진국에서 일어나는 일이라니 믿을수가없노 내조국 좆되기전에 무슬람 좆새끼들 막아야하노 전세계가 지구상 어디도없는 한남을 이긴 여혐좆들한테 정복당하게생겼노	1	2	False	0.7181	RELIGION/GENDER/SLUR	N/A
956	879 아가씨 패러디 문구노 찾아봐라이니	0	2	False	0.621	NORMAL	N/A
957	역시 갓순신 하는 이유가 있어외쳐 갓순신	0	2	False	0.7602	NORMAL	N/A
958	이쁜애가 생각도 바르노	0	2	False	0.9399	NORMAL	N/A
959	노키즈존 노맘충존	1	2	False	0.6686	GENDER/SLUR	N/A
960	아 옆에 씨발년 깔짝대는거 존나 짜증나네 버러지같은창년이 진짜 ㅡㅡ	1	2	False	0.6762	GENDER/SLUR	N/A
961	왜 걍 박근혜라 했을때 거슬리는가 했노. 자댕이들은 재기놈도 성재기님 웅앵 이러는데 박근혜 대통령님도 박근혜 띡 이렇게 부르지말고 최초의 대통령이시니만큼 봊나 올려쳐야하노.	1	2	False	0.7217	GENDER/SLUR	N/A
967	gta 빙의해서 차로 싹 쓸어버렸으면 좋겠다	1	2	False	0.499	VIOLENCE	N/A
968	잡히는 사람들 중에서 유명인이 있는 경우에 그 사람들 성향도 여론 향방에 영향주겠지미투 때는 우파 잡으려고 터트렸는데 좌파들이 많이 걸렸었는데. 이번은 어떨지	0	2	False	0.7135	NORMAL	N/A
969	똑같이 동등하게 기회를 주는데 이년들이 결과가 존나 안좋아서 달성률이 떨어짐...그래서 108위 결론은 김치녀 수준이 108위인거지 여자들 지들 얼굴에 침뱉는 꼴	1	2	False	0.8376	GENDER/SLUR	N/A
970	유대인들 보면 다 답이 나오지 않냐? 세계 문화를 전부 하나님 믿는 민족들인 유태인들이 세상을 바꿨는데 안 믿을 이유가 있냐?	0	2	False	0.767	NORMAL	N/A
975	한국년들 가격 개비싸고 갯수제한이니 뭐 안돼요 뭐 안돼요 몸파는 곳에서조차 존나 까다로움그리고 몸파는 것도 하기 싫어서 센슈얼이라는 딸딸방에 보지년들 존나 많음 ㅋㅋ그러나 중국여자는 한국년들보다 가리는 거 없음	1	2	False	0.5801	RACISM/GENDER/SLUR	N/A
977	적그리스도	0	2	False	0.4941	NORMAL	N/A
979	그래서 홍준연 구의원을 민주당에서 제명시킨게 자한당인가봅니다?	0	2	False	0.501	NORMAL	N/A
982	폭동유공자탈북년놈들돈회수바람닭재인띠	1	2	False	0.799	RACISM/REGIONAL/SLUR	N/A
983	동성애 남자끼리 항문성교 구강성교 여지끼리 구강성교 더러운 짖이다 그냥 변태들이다 할려면 너희끼리 해라 인정해달라고 하지 마라	1	2	False	0.8506	LGBTQ/SLUR	N/A
988	김치년들도 진성 빨갱남들한테는 상대가 안되요잇!	1	2	False	0.8102	GENDER/SLUR	N/A
990	남자의 올바른 표본 쿨제이!!!!!!필 굿!!!!!!!	0	2	False	0.5842	NORMAL	N/A
992	망가가 최고징	0	2	False	0.5193	NORMAL	N/A
994	저런 한남새끼들 때문에 더 울화가 치밀고 빡친다이니야	1	2	False	0.8912	GENDER/SLUR	N/A
995	ㅋㅋㅋㅋㅋ 아 생각해보니 개웃기노ㅋㅋㅋㅋ 경엽이형도 밤마다 막대기 꼽고 잤을까 갑자기 궁금해지노 그걸 옆에서 본 한남충은 키부니 어땠겠노^오^	1	2	False	0.6091	GENDER/SLUR	N/A
996	연세대였으면 뺴박 관X원교였을텐데정X장애인이 샤대였나? 이미 졸업했겠노 ㅇㄱㅇㄱ 동성애자들이 우기고 우겨서 몇십년만에 정상인 인증받아낸것처럼앞으론 동물성애자나 아동성애자들도 정상인으로 취급받을 날이 올거다 말세지 말세 ㅉㅉ	1	2	False	0.8262	LGBTQ/SLUR	N/A
